codigo_alt,entidad,tipo_entidad,depto,anio,clas_gen,clasificacion_ofpuj,total_recaudo
5001,Medellín,Municipio,Antioquia,2024,Ingresos tributarios,Sobretasa ambiental,249439195526
5001,Medellín,Municipio,Antioquia,2024,Ingresos tributarios,Sobretasa ambiental,7328520326
5001,Medellín,Municipio,Antioquia,2024,Ingresos tributarios,Impuesto predial unificado,988020643741
5001,Medellín,Municipio,Antioquia,2024,Ingresos tributarios,Impuesto predial unificado,9980006502
5001,Medellín,Municipio,Antioquia,2024,Ingresos tributarios,Impuesto predial unificado,127504731049
5001,Medellín,Municipio,Antioquia,2024,Ingresos tributarios,Impuesto predial unificado,10257822290
5001,Medellín,Municipio,Antioquia,2024,Ingresos tributarios,Impuesto predial unificado,27132263527
5001,Medellín,Municipio,Antioquia,2024,Ingresos tributarios,Impuesto predial unificado,274063268
5001,Medellín,Municipio,Antioquia,2024,Ingresos tributarios,Sobretasa a la gasolina,75799493759
5001,Medellín,Municipio,Antioquia,2024,Ingresos tributarios,Sobretasa a la gasolina,699281925
5001,Medellín,Municipio,Antioquia,2024,Ingresos tributarios,Sobretasa a la gasolina,69228910589
5001,Medellín,Municipio,Antioquia,2024,Ingresos tributarios,Impuesto de industria y comercio,1163368241386
5001,Medellín,Municipio,Antioquia,2024,Ingresos tributarios,Impuesto de industria y comercio,11751194358
5001,Medellín,Municipio,Antioquia,2024,Ingresos tributarios,Impuesto de industria y comercio,12047839491
5001,Medellín,Municipio,Antioquia,2024,Ingresos tributarios,Impuesto de industria y comercio,60239197456
5001,Medellín,Municipio,Antioquia,2024,Ingresos tributarios,Impuesto complementario de avisos y tableros,106675608470
5001,Medellín,Municipio,Antioquia,2024,Ingresos tributarios,Impuesto complementario de avisos y tableros,1077531399
5001,Medellín,Municipio,Antioquia,2024,Ingresos tributarios,Otros ingresos tributarios,2280916176
5001,Medellín,Municipio,Antioquia,2024,Ingresos tributarios,Otros ingresos tributarios,23039557
5001,Medellín,Municipio,Antioquia,2024,Ingresos tributarios,Otros ingresos tributarios,1790395099
5001,Medellín,Municipio,Antioquia,2024,Ingresos tributarios,Otros ingresos tributarios,18084799
5001,Medellín,Municipio,Antioquia,2024,Ingresos tributarios,Impuesto de delineacion,33671361557
5001,Medellín,Municipio,Antioquia,2024,Ingresos tributarios,Impuesto de delineacion,340114763
5001,Medellín,Municipio,Antioquia,2024,Ingresos tributarios,Otros ingresos tributarios,502777826
5001,Medellín,Municipio,Antioquia,2024,Ingresos tributarios,Otros ingresos tributarios,5078564
5001,Medellín,Municipio,Antioquia,2024,Ingresos tributarios,Otros ingresos tributarios,4570707510
5001,Medellín,Municipio,Antioquia,2024,Ingresos tributarios,Otros ingresos tributarios,21724125686
5001,Medellín,Municipio,Antioquia,2024,Ingresos tributarios,Otros ingresos tributarios,219435613
5001,Medellín,Municipio,Antioquia,2024,Ingresos tributarios,Impuesto de alumbrado publico,117239146587
5001,Medellín,Municipio,Antioquia,2024,Ingresos tributarios,Sobretasa bomberil,12495067928
5001,Medellín,Municipio,Antioquia,2024,Ingresos tributarios,Otros ingresos tributarios,2739052755
5001,Medellín,Municipio,Antioquia,2024,Ingresos tributarios,Otros ingresos tributarios,27667200
5001,Medellín,Municipio,Antioquia,2024,Ingresos tributarios,Otros ingresos tributarios,82603739550
5001,Medellín,Municipio,Antioquia,2024,Ingresos tributarios,Otros ingresos tributarios,62713057009
5001,Medellín,Municipio,Antioquia,2024,Ingresos tributarios,Otros ingresos tributarios,62135236383
5001,Medellín,Municipio,Antioquia,2024,Ingresos tributarios,Tasa prodeporte y recreacion,34778187761
5001,Medellín,Municipio,Antioquia,2024,Ingresos tributarios,Estampillas,9883479333
5001,Medellín,Municipio,Antioquia,2024,Ingresos tributarios,Estampillas,4223081332
5001,Medellín,Municipio,Antioquia,2024,Ingresos tributarios,Estampillas,55527758364
5001,Medellín,Municipio,Antioquia,2024,Ingresos no tributarios,Otros ingresos no tributarios,51495555903
5001,Medellín,Municipio,Antioquia,2024,Ingresos no tributarios,Otros ingresos no tributarios,153413534601
5001,Medellín,Municipio,Antioquia,2024,Ingresos no tributarios,Otros ingresos no tributarios,0
5001,Medellín,Municipio,Antioquia,2024,Ingresos no tributarios,Otros ingresos no tributarios,906568742
5001,Medellín,Municipio,Antioquia,2024,Ingresos no tributarios,Otros ingresos no tributarios,3091414531
5001,Medellín,Municipio,Antioquia,2024,Ingresos no tributarios,Otros ingresos no tributarios,3759986295
5001,Medellín,Municipio,Antioquia,2024,Ingresos no tributarios,Otros ingresos no tributarios,14994092643
5001,Medellín,Municipio,Antioquia,2024,Ingresos no tributarios,Otros ingresos no tributarios,4864428746
5001,Medellín,Municipio,Antioquia,2024,Ingresos no tributarios,Otros ingresos no tributarios,9003482248
5001,Medellín,Municipio,Antioquia,2024,Ingresos no tributarios,Otros ingresos no tributarios,10939007482
5001,Medellín,Municipio,Antioquia,2024,Ingresos no tributarios,Otros ingresos no tributarios,110495025
5001,Medellín,Municipio,Antioquia,2024,Ingresos no tributarios,Otros ingresos no tributarios,6227993420
5001,Medellín,Municipio,Antioquia,2024,Ingresos no tributarios,Otros ingresos no tributarios,4670536133
5001,Medellín,Municipio,Antioquia,2024,Ingresos no tributarios,Otros ingresos no tributarios,8583558
5001,Medellín,Municipio,Antioquia,2024,Ingresos no tributarios,Otros ingresos no tributarios,75102875
5001,Medellín,Municipio,Antioquia,2024,Ingresos no tributarios,Otros ingresos no tributarios,758615
5001,Medellín,Municipio,Antioquia,2024,Ingresos no tributarios,Otros ingresos no tributarios,21244241
5001,Medellín,Municipio,Antioquia,2024,Ingresos no tributarios,Otros ingresos no tributarios,1806607
5001,Medellín,Municipio,Antioquia,2024,Ingresos no tributarios,Otros ingresos no tributarios,178854087
5001,Medellín,Municipio,Antioquia,2024,Ingresos no tributarios,Otros ingresos no tributarios,153545721
5001,Medellín,Municipio,Antioquia,2024,Ingresos no tributarios,Otros ingresos no tributarios,1550967
5001,Medellín,Municipio,Antioquia,2024,Ingresos no tributarios,Otros ingresos no tributarios,27939170550
5001,Medellín,Municipio,Antioquia,2024,Ingresos no tributarios,Otros ingresos no tributarios,31739622586
5001,Medellín,Municipio,Antioquia,2024,Ingresos no tributarios,Otros ingresos no tributarios,320602248
5001,Medellín,Municipio,Antioquia,2024,Ingresos no tributarios,Otros ingresos no tributarios,96379836
5001,Medellín,Municipio,Antioquia,2024,Ingresos no tributarios,Otros ingresos no tributarios,282741100
5001,Medellín,Municipio,Antioquia,2024,Ingresos no tributarios,Otros ingresos no tributarios,791711765
5001,Medellín,Municipio,Antioquia,2024,Ingresos no tributarios,Otros ingresos no tributarios,290852009
5001,Medellín,Municipio,Antioquia,2024,Ingresos no tributarios,Otros ingresos no tributarios,99496498062
5001,Medellín,Municipio,Antioquia,2024,Ingresos no tributarios,Otros ingresos no tributarios,1005015133
5001,Medellín,Municipio,Antioquia,2024,Ingresos no tributarios,Otros ingresos no tributarios,19879355592
5001,Medellín,Municipio,Antioquia,2024,Ingresos no tributarios,Otros ingresos no tributarios,8943204319
5001,Medellín,Municipio,Antioquia,2024,Ingresos no tributarios,Otros ingresos no tributarios,90335398
5001,Medellín,Municipio,Antioquia,2024,Ingresos no tributarios,Otros ingresos no tributarios,84884161
5001,Medellín,Municipio,Antioquia,2024,Ingresos no tributarios,Otros ingresos no tributarios,27042471091
5001,Medellín,Municipio,Antioquia,2024,Ingresos no tributarios,Otros ingresos no tributarios,52562522182
5001,Medellín,Municipio,Antioquia,2024,Ingresos no tributarios,Otros ingresos no tributarios,14924732640
5001,Medellín,Municipio,Antioquia,2024,Ingresos no tributarios,Otros ingresos no tributarios,348312555
5001,Medellín,Municipio,Antioquia,2024,Ingresos no tributarios,Otros ingresos no tributarios,34482942931
5001,Medellín,Municipio,Antioquia,2024,Ingresos no tributarios,Otros ingresos no tributarios,379919567
5001,Medellín,Municipio,Antioquia,2024,Ingresos no tributarios,Otros ingresos no tributarios,150754876
5001,Medellín,Municipio,Antioquia,2024,Ingresos no tributarios,Otros ingresos no tributarios,14736725
5001,Medellín,Municipio,Antioquia,2024,Ingresos no tributarios,Otros ingresos no tributarios,148856
5001,Medellín,Municipio,Antioquia,2024,Sistema general de participaciones,Sistema general de participaciones,1380095385366
5001,Medellín,Municipio,Antioquia,2024,Sistema general de participaciones,Sistema general de participaciones,20117718273
5001,Medellín,Municipio,Antioquia,2024,Sistema general de participaciones,Sistema general de participaciones,25591212445
5001,Medellín,Municipio,Antioquia,2024,Sistema general de participaciones,Sistema general de participaciones,437007845015
5001,Medellín,Municipio,Antioquia,2024,Sistema general de participaciones,Sistema general de participaciones,28712942774
5001,Medellín,Municipio,Antioquia,2024,Sistema general de participaciones,Sistema general de participaciones,10450832574
5001,Medellín,Municipio,Antioquia,2024,Sistema general de participaciones,Sistema general de participaciones,7838124430
5001,Medellín,Municipio,Antioquia,2024,Sistema general de participaciones,Sistema general de participaciones,99282909452
5001,Medellín,Municipio,Antioquia,2024,Sistema general de participaciones,Sistema general de participaciones,5911365544
5001,Medellín,Municipio,Antioquia,2024,Sistema general de participaciones,Sistema general de participaciones,39103015626
5001,Medellín,Municipio,Antioquia,2024,Ingresos no tributarios,Otros ingresos no tributarios,68702745813
5001,Medellín,Municipio,Antioquia,2024,Ingresos no tributarios,Otros ingresos no tributarios,693967129
5001,Medellín,Municipio,Antioquia,2024,Ingresos no tributarios,Otros ingresos no tributarios,0
5001,Medellín,Municipio,Antioquia,2024,Ingresos no tributarios,Otros ingresos no tributarios,19684795243
5001,Medellín,Municipio,Antioquia,2024,Ingresos no tributarios,Otros ingresos no tributarios,9164730400
5001,Medellín,Municipio,Antioquia,2024,Ingresos no tributarios,Otros ingresos no tributarios,535581500
5001,Medellín,Municipio,Antioquia,2024,Ingresos no tributarios,Otros ingresos no tributarios,71664221586
5001,Medellín,Municipio,Antioquia,2024,Ingresos no tributarios,Otros ingresos no tributarios,1129707527
5001,Medellín,Municipio,Antioquia,2024,Ingresos no tributarios,Recursos del sistema de seguridad social integral,771585013290
5001,Medellín,Municipio,Antioquia,2024,Ingresos no tributarios,Recursos del sistema de seguridad social integral,128874820014
5001,Medellín,Municipio,Antioquia,2024,Ingresos no tributarios,Recursos del sistema de seguridad social integral,6267000102
5001,Medellín,Municipio,Antioquia,2024,Ingresos no tributarios,Otros ingresos no tributarios,43908181877
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Otros recursos de capital,7237972
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Otros recursos de capital,282090360
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Excedentes financieros,24050889473
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Excedentes financieros,2070904750955
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Dividendos y utilidades por otras inversiones de capital,10488247734
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Otros recursos de capital,61688006
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Otros recursos de capital,23171972043
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Otros recursos de capital,3076532
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Otros recursos de capital,799895241
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Otros recursos de capital,7037594026
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Otros recursos de capital,1388564785
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Otros recursos de capital,3879006217
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Otros recursos de capital,904666829
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Otros recursos de capital,2237143927
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Otros recursos de capital,178477427
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Otros recursos de capital,524264178
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Otros recursos de capital,234609429
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Otros recursos de capital,210945430297
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Otros recursos de capital,729387466
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Otros recursos de capital,1000212344
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Recursos de crédito,491372098658
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Recursos de crédito,75986901342
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Otros recursos de capital,1958000000
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Otros recursos de capital,14466000
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Recursos del balance,26649622
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Recursos del balance,7497526285
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Recursos del balance,24000431265
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Recursos del balance,3457348282
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Recursos del balance,55385
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Recursos del balance,464892050
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Recursos del balance,12179275543
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Recursos del balance,315
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Recursos del balance,140328457
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Recursos del balance,16195154310
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Recursos del balance,1412312076
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Recursos del balance,3263961794
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Recursos del balance,212041333
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Recursos del balance,110498138
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Recursos del balance,2079988786
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Recursos del balance,126764
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Recursos del balance,10955648268
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Recursos del balance,2895
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Recursos del balance,2056679453
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Recursos del balance,1311406660
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Recursos del balance,24520498708
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Recursos del balance,71118179418
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Recursos del balance,4579919679
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Recursos del balance,105669313349
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Recursos del balance,5815654178
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Recursos del balance,316530257
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Recursos del balance,1498101599
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Recursos del balance,27251591023
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Recursos del balance,40556958142
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Recursos del balance,245473408
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Recursos del balance,31478071359
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Recursos del balance,818
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Recursos del balance,2108286692
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Recursos del balance,77784633
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Recursos del balance,1644312742
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Recursos del balance,9220454315
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Recursos del balance,572929312
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Recursos del balance,1851698508
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Recursos del balance,77390162317
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Recursos del balance,15132539143
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Recursos del balance,72205229
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Recursos del balance,450790341012
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Otros recursos de capital,5741453
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Otros recursos de capital,158392691
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Otros recursos de capital,1055867410
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Otros recursos de capital,209038641
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Otros recursos de capital,1044679103
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Otros recursos de capital,6419273028
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Otros recursos de capital,846122730
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Otros recursos de capital,1127063941
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Otros recursos de capital,47159469
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Otros recursos de capital,10253306783
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Otros recursos de capital,3367753751
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Otros recursos de capital,279845834
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Otros recursos de capital,4222150054
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Otros recursos de capital,7267737228
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Otros recursos de capital,536943540
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Otros recursos de capital,13974183127
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Otros recursos de capital,7182879903
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Otros recursos de capital,4500809761
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Otros recursos de capital,2643183132
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Otros recursos de capital,361024369
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Otros recursos de capital,23518568721
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Otros recursos de capital,14722352386
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Otros recursos de capital,486357818
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Otros recursos de capital,3580102479
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Otros recursos de capital,102477505
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Otros recursos de capital,3005263015
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Otros recursos de capital,4521504325
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Otros recursos de capital,2451280994
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Otros recursos de capital,417748298
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Otros recursos de capital,9125183892
5001,Medellín,Municipio,Antioquia,2024,Recursos de capital,Otros recursos de capital,354272277
8001,Barranquilla,Municipio,Atlántico,2024,Ingresos tributarios,Impuesto predial unificado,91104984639
8001,Barranquilla,Municipio,Atlántico,2024,Ingresos tributarios,Impuesto predial unificado,379533436
8001,Barranquilla,Municipio,Atlántico,2024,Ingresos tributarios,Impuesto predial unificado,3833671
8001,Barranquilla,Municipio,Atlántico,2024,Ingresos tributarios,Impuesto predial unificado,435905239373
8001,Barranquilla,Municipio,Atlántico,2024,Ingresos tributarios,Impuesto predial unificado,4403083225
8001,Barranquilla,Municipio,Atlántico,2024,Ingresos tributarios,Impuesto predial unificado,20456023262
8001,Barranquilla,Municipio,Atlántico,2024,Ingresos tributarios,Impuesto predial unificado,206626498
8001,Barranquilla,Municipio,Atlántico,2024,Ingresos tributarios,Impuesto predial unificado,14078584885
8001,Barranquilla,Municipio,Atlántico,2024,Ingresos tributarios,Impuesto predial unificado,142207928
8001,Barranquilla,Municipio,Atlántico,2024,Ingresos tributarios,Impuesto predial unificado,6026467648
8001,Barranquilla,Municipio,Atlántico,2024,Ingresos tributarios,Impuesto predial unificado,60873411
8001,Barranquilla,Municipio,Atlántico,2024,Ingresos tributarios,Impuesto predial unificado,87330175660
8001,Barranquilla,Municipio,Atlántico,2024,Ingresos tributarios,Impuesto predial unificado,882122986
8001,Barranquilla,Municipio,Atlántico,2024,Ingresos tributarios,Impuesto predial unificado,217734921
8001,Barranquilla,Municipio,Atlántico,2024,Ingresos tributarios,Impuesto predial unificado,2199343
8001,Barranquilla,Municipio,Atlántico,2024,Ingresos tributarios,Otros ingresos tributarios,130980845
8001,Barranquilla,Municipio,Atlántico,2024,Ingresos tributarios,Sobretasa a la gasolina,51799967876
